codigo_centro,nombre_centro,direccion,cod_estado,estado,cod_municipio,municipio,cod_parroquia,parroquia,numero_mesa,electores,circuito_an,lat,lon,riesgo
030701026,ESCUELA PRIMARIA BOLIVARIANA  MARIA NICASIA GAMARRA,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,2,548,,,,1
030701027,ESCUELA BASICA JULIETA CARABALLO,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,692,,,,1
030701027,ESCUELA BASICA JULIETA CARABALLO,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,2,692,,,,1
030701027,ESCUELA BASICA JULIETA CARABALLO,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,3,692,,,,1
030701028,CENTRO DE EDUCACION INICIAL MERECURE II,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,906,,,,1
030701028,CENTRO DE EDUCACION INICIAL MERECURE II,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,2,906,,,,1
030701029,CENTRO DE EDUCACIÓN INICIAL MI LINDA BIRUACA,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,579,,,,1
030701031,CASA CUNA MUCURITA,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,473,,,,1
030701032,ESCUELA DE EDUCACION INICIAL BOLIVARIANA SANTA RUFINA,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,826,,,,1
030701033,ESCUELA EDUCACION INICIAL BOLIVARIANO LIBERTADOR SIMON BOLIVAR,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,453,,,,1
030701034,ESCUELA PRIMARIA BOLIVARIANA PALO QUEMAO,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,464,,,,1
030701035,ESCUELA PRIMARIA PABLO ANICETO CAMEJO,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,349,,,,1
030701037,ESCUELA PRIMARIA BOLIVARIANA PETRA FRANCISCA ALVARADO,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,224,,,,1
030701039,ESCUELA PRIMARIA BOLIVARIANA BELEN SAN JUAN,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,436,,,,1
030701040,ESCUELA PRIMARIA MORITA II ASENTAMIENTO,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,363,,,,1
030701041,ESCUELA DE EDUCACION PRIMARIA LA ANTOLINERA,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,231,,,,1
030701043,ESCUELA PRIMARIA BOLIVARIANA LECHOZAL,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,659,,,,1
030701048,BM VICTORIA ZAMORANA,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,511,,,,1
030701050,ESCUELA PRIMARIA CANAIMA,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,536,,,,1
030701050,ESCUELA PRIMARIA CANAIMA,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,2,536,,,,1
030701051,UNIVERSIDAD NACIONAL EXPERIMENTAL SIMÓN RODRÍGUEZ,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,355,,,,1
030701052,SIMONCITO COMUNITARIO LA ENEA,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,222,,,,1
030701053,SIMONCITO LOS APAMATES,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,238,,,,1
030701055,ESCUELA DE EDUCACIÓN PRIMARIA NEGRO PRIMERO,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,258,,,,1
030701056,ESCUELA DE EDUCACIÓN PRIMARIA RICARDO ANTONIO SIDRAN,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,185,,,,1
030701058,ESCUELA DE EDUCACIÓN INICIAL RAYITO DE LUZ,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,312,,,,1
030701060,ESCUELA DE EDUCACIÓN PRIMARIA ESTHER VENEGAS,,03,EDO. APURE,07,MP. BIRUACA,01,PQ. BIRUACA,1,205,,,,1
040101001,ESCUELA BASICA CRISTOBAL MENDOZA,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,907,,,,1
040101001,ESCUELA BASICA CRISTOBAL MENDOZA,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,2,907,,,,1
040101001,ESCUELA BASICA CRISTOBAL MENDOZA,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,3,907,,,,1
040101001,ESCUELA BASICA CRISTOBAL MENDOZA,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,4,907,,,,1
040101002,COLEGIO BELLA VISTA,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,831,,,,1
040101002,COLEGIO BELLA VISTA,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,2,831,,,,1
040101002,COLEGIO BELLA VISTA,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,3,831,,,,1
040101003,FUNDACOMUN,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,1014,,,,1
040101003,FUNDACOMUN,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,3,1014,,,,1
040101003,FUNDACOMUN,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,4,1014,,,,1
040101004,UNIVERSIDAD PEDAGOGICA MARACAY,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,698,,,,1
040101004,UNIVERSIDAD PEDAGOGICA MARACAY,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,2,698,,,,1
040101004,UNIVERSIDAD PEDAGOGICA MARACAY,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,3,698,,,,1
040101006,ESCUELA BASICA ANTONIO ARRAIZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,834,,,,1
040101006,ESCUELA BASICA ANTONIO ARRAIZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,2,834,,,,1
040101006,ESCUELA BASICA ANTONIO ARRAIZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,3,834,,,,1
040101006,ESCUELA BASICA ANTONIO ARRAIZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,4,834,,,,1
040101006,ESCUELA BASICA ANTONIO ARRAIZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,5,834,,,,1
040101006,ESCUELA BASICA ANTONIO ARRAIZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,6,834,,,,1
040101009,CICLO BASICO ANDRES BELLO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,955,,,,1
040101009,CICLO BASICO ANDRES BELLO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,2,955,,,,1
040101009,CICLO BASICO ANDRES BELLO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,3,955,,,,1
040101009,CICLO BASICO ANDRES BELLO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,4,955,,,,1
040101009,CICLO BASICO ANDRES BELLO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,5,955,,,,1
040101010,UNIDAD EDUCATIVA NACIONAL  FRANCISCO GUEDEZ COLMENARES,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,1038,,,,1
040101010,UNIDAD EDUCATIVA NACIONAL  FRANCISCO GUEDEZ COLMENARES,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,3,1038,,,,1
040101010,UNIDAD EDUCATIVA NACIONAL  FRANCISCO GUEDEZ COLMENARES,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,4,1038,,,,1
040101011,UNIDAD EDUCATIVA ESTADAL DOLORES MENDOZA DE OSORIO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,852,,,,1
040101011,UNIDAD EDUCATIVA ESTADAL DOLORES MENDOZA DE OSORIO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,2,852,,,,1
040101011,UNIDAD EDUCATIVA ESTADAL DOLORES MENDOZA DE OSORIO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,3,852,,,,1
040101011,UNIDAD EDUCATIVA ESTADAL DOLORES MENDOZA DE OSORIO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,4,852,,,,1
040101011,UNIDAD EDUCATIVA ESTADAL DOLORES MENDOZA DE OSORIO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,5,852,,,,1
040101011,UNIDAD EDUCATIVA ESTADAL DOLORES MENDOZA DE OSORIO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,6,852,,,,1
040101011,UNIDAD EDUCATIVA ESTADAL DOLORES MENDOZA DE OSORIO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,7,852,,,,1
040101012,ESCUELA BASICA NACIONAL LAS DELICIAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,944,,,,1
040101012,ESCUELA BASICA NACIONAL LAS DELICIAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,2,944,,,,1
040101012,ESCUELA BASICA NACIONAL LAS DELICIAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,3,944,,,,1
040101012,ESCUELA BASICA NACIONAL LAS DELICIAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,4,944,,,,1
040101013,UNIDAD EDUCATIVA PRIVADA INTERNACIONAL,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,992,,,,1
040101013,UNIDAD EDUCATIVA PRIVADA INTERNACIONAL,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,2,992,,,,1
040101013,UNIDAD EDUCATIVA PRIVADA INTERNACIONAL,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,3,992,,,,1
040101019,UNIDAD EDUCATIVA ESTADAL DOCTOR EMILIO MEDINA,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,751,,,,1
040101019,UNIDAD EDUCATIVA ESTADAL DOCTOR EMILIO MEDINA,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,2,751,,,,1
040101020,ESCUELA BASICA NACIONAL BOLIVARIANA SILANIA PERAZA UDDIS,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,978,,,,1
040101020,ESCUELA BASICA NACIONAL BOLIVARIANA SILANIA PERAZA UDDIS,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,2,978,,,,1
040101021,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA LOS NARAJOS I,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,660,,,,1
040101022,UNIDAD DE MALARIOLOGIA,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,149,,,,1
040101023,SIMONCITO DE CAMBURITO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,251,,,,1
040101024,LICEO MARIA CARREÑO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,1,800,,,,1
040101024,LICEO MARIA CARREÑO,,04,EDO. ARAGUA,01,MP. GIRARDOT,01,PQ. LAS DELICIAS,2,800,,,,1
040102001,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CHORONI,,04,EDO. ARAGUA,01,MP. GIRARDOT,02,PQ. CHORONI,1,713,,,,1
040102001,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CHORONI,,04,EDO. ARAGUA,01,MP. GIRARDOT,02,PQ. CHORONI,2,713,,,,1
040102001,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CHORONI,,04,EDO. ARAGUA,01,MP. GIRARDOT,02,PQ. CHORONI,3,713,,,,1
040102002,ESCUELA BASICA OSCAR ENRIQUE ORTEGA PALMA,,04,EDO. ARAGUA,01,MP. GIRARDOT,02,PQ. CHORONI,1,615,,,,1
040102002,ESCUELA BASICA OSCAR ENRIQUE ORTEGA PALMA,,04,EDO. ARAGUA,01,MP. GIRARDOT,02,PQ. CHORONI,2,615,,,,1
040102003,CASA DE LA CULTURA CHORONI,,04,EDO. ARAGUA,01,MP. GIRARDOT,02,PQ. CHORONI,1,571,,,,1
040102003,CASA DE LA CULTURA CHORONI,,04,EDO. ARAGUA,01,MP. GIRARDOT,02,PQ. CHORONI,2,571,,,,1
040103002,ESCUELA BASICA GREGORIA DIAZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,894,,,,1
040103002,ESCUELA BASICA GREGORIA DIAZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,894,,,,1
040103002,ESCUELA BASICA GREGORIA DIAZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,3,894,,,,1
040103002,ESCUELA BASICA GREGORIA DIAZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,4,894,,,,1
040103002,ESCUELA BASICA GREGORIA DIAZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,5,894,,,,1
040103002,ESCUELA BASICA GREGORIA DIAZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,6,894,,,,1
040103002,ESCUELA BASICA GREGORIA DIAZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,7,894,,,,1
040103002,ESCUELA BASICA GREGORIA DIAZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,8,894,,,,1
040103003,ESCUELA BASICA JUSTINA GUERRA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,1318,,,,1
040103003,ESCUELA BASICA JUSTINA GUERRA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,1318,,,,1
040103003,ESCUELA BASICA JUSTINA GUERRA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,4,1318,,,,1
040103004,SAPANA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,850,,,,1
040103004,SAPANA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,850,,,,1
040103005,LICEO NACIONAL AGUSTIN CODAZZI,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,979,,,,1
040103005,LICEO NACIONAL AGUSTIN CODAZZI,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,979,,,,1
040103005,LICEO NACIONAL AGUSTIN CODAZZI,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,3,979,,,,1
040103005,LICEO NACIONAL AGUSTIN CODAZZI,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,4,979,,,,1
040103005,LICEO NACIONAL AGUSTIN CODAZZI,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,5,979,,,,1
040103006,BIBLIOTECA VIRTUAL,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,848,,,,1
040103006,BIBLIOTECA VIRTUAL,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,848,,,,1
040103006,BIBLIOTECA VIRTUAL,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,3,848,,,,1
040103007,UNIDAD EDUCATIVA NACIONAL BOLIVARIANO FELIPE GUEVARA ROJAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,969,,,,1
040103007,UNIDAD EDUCATIVA NACIONAL BOLIVARIANO FELIPE GUEVARA ROJAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,969,,,,1
040103008,ESCUELA BASICA VICTOR MANUEL PATIO,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,992,,,,1
040103008,ESCUELA BASICA VICTOR MANUEL PATIO,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,992,,,,1
040103008,ESCUELA BASICA VICTOR MANUEL PATIO,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,3,992,,,,1
040103008,ESCUELA BASICA VICTOR MANUEL PATIO,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,4,992,,,,1
040103010,ESCUELA BASICA NACIONAL BOLIVARIANA ANTONIA ESTELLER,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,854,,,,1
040103010,ESCUELA BASICA NACIONAL BOLIVARIANA ANTONIA ESTELLER,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,854,,,,1
040103010,ESCUELA BASICA NACIONAL BOLIVARIANA ANTONIA ESTELLER,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,3,854,,,,1
040103010,ESCUELA BASICA NACIONAL BOLIVARIANA ANTONIA ESTELLER,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,4,854,,,,1
040103012,ESCUELA DE EDUCACION INICIAL BOLIVARIANA NACIONAL MANUEL  ATANACIO GIRARDOT PARQUE DE EXPOSICION DE FERIAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,861,,,,1
040103012,ESCUELA DE EDUCACION INICIAL BOLIVARIANA NACIONAL MANUEL  ATANACIO GIRARDOT PARQUE DE EXPOSICION DE FERIAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,861,,,,1
040103012,ESCUELA DE EDUCACION INICIAL BOLIVARIANA NACIONAL MANUEL  ATANACIO GIRARDOT PARQUE DE EXPOSICION DE FERIAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,3,861,,,,1
040103013,UNIDAD EDUCATIVA NACIONAL  LUIS MARIANO RIVERA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,820,,,,1
040103013,UNIDAD EDUCATIVA NACIONAL  LUIS MARIANO RIVERA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,820,,,,1
040103013,UNIDAD EDUCATIVA NACIONAL  LUIS MARIANO RIVERA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,3,820,,,,1
040103013,UNIDAD EDUCATIVA NACIONAL  LUIS MARIANO RIVERA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,4,820,,,,1
040103013,UNIDAD EDUCATIVA NACIONAL  LUIS MARIANO RIVERA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,5,820,,,,1
040103013,UNIDAD EDUCATIVA NACIONAL  LUIS MARIANO RIVERA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,6,820,,,,1
040103014,UNIDAD EDUCATIVA NACIONAL    CARLOS MANUEL ARRIETA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,1212,,,,1
040103014,UNIDAD EDUCATIVA NACIONAL    CARLOS MANUEL ARRIETA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,3,1212,,,,1
040103014,UNIDAD EDUCATIVA NACIONAL    CARLOS MANUEL ARRIETA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,4,1212,,,,1
040103014,UNIDAD EDUCATIVA NACIONAL    CARLOS MANUEL ARRIETA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,5,1212,,,,1
040103015,ESCUELA BASICA ESTADAL  JULIO MORALES LARA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,860,,,,1
040103015,ESCUELA BASICA ESTADAL  JULIO MORALES LARA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,860,,,,1
040103015,ESCUELA BASICA ESTADAL  JULIO MORALES LARA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,3,860,,,,1
040103016,UNIDAD EDUCATIVA NACIONAL ARAGUA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,508,,,,1
040103016,UNIDAD EDUCATIVA NACIONAL ARAGUA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,508,,,,1
040103017,COLEGIO HUMBOLT,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,895,,,,1
040103017,COLEGIO HUMBOLT,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,895,,,,1
040103018,CASA DE LA CULTURA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,645,,,,1
040103018,CASA DE LA CULTURA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,645,,,,1
040103020,CENTRO DE DESARROLLO INFANTIL ARAGUA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,790,,,,1
040103020,CENTRO DE DESARROLLO INFANTIL ARAGUA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,790,,,,1
040103020,CENTRO DE DESARROLLO INFANTIL ARAGUA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,3,790,,,,1
040103020,CENTRO DE DESARROLLO INFANTIL ARAGUA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,4,790,,,,1
040103021,ALDEA UNIVERSITARIA ANTONIO JOSE DE SUCRE,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,866,,,,1
040103021,ALDEA UNIVERSITARIA ANTONIO JOSE DE SUCRE,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,866,,,,1
040103022,COLEGIO PRIVADO NUESTRA SEÑORA DE LAS MERCEDES DE ARAGUA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,863,,,,1
040103023,ESCUELA DE ARTE DRAMATICO SEDE ARAGUA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,512,,,,1
040103023,ESCUELA DE ARTE DRAMATICO SEDE ARAGUA,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,2,512,,,,1
040103024,LICEO LIBERTADOR,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,273,,,,1
040103025,FUNDACION ORQUESTA INFANTIL Y JUVENIL,,04,EDO. ARAGUA,01,MP. GIRARDOT,03,PQ. MADRE MA DE SAN JOSE,1,73,,,,1
040104001,GRUPO ESCOLAR JESUS PACHECO ROJAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,1,824,,,,1
040104001,GRUPO ESCOLAR JESUS PACHECO ROJAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,2,824,,,,1
040104001,GRUPO ESCOLAR JESUS PACHECO ROJAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,3,824,,,,1
040104001,GRUPO ESCOLAR JESUS PACHECO ROJAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,4,824,,,,1
040104001,GRUPO ESCOLAR JESUS PACHECO ROJAS,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,5,824,,,,1
040104003,GRUPO ESCOLAR MIGUEL JOSE SANZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,1,858,,,,1
040104003,GRUPO ESCOLAR MIGUEL JOSE SANZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,2,858,,,,1
040104003,GRUPO ESCOLAR MIGUEL JOSE SANZ,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,3,858,,,,1
040104005,ESCUELA BASICA JOSEFINA BRITO,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,1,850,,,,1
040104005,ESCUELA BASICA JOSEFINA BRITO,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,2,850,,,,1
040104007,ESCUELA BASICA VENEZUELA,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,1,508,,,,1
040104007,ESCUELA BASICA VENEZUELA,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,2,508,,,,1
040104008,ESCUELA BASICA ARAGUA,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,1,770,,,,1
040104008,ESCUELA BASICA ARAGUA,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,2,770,,,,1
040104008,ESCUELA BASICA ARAGUA,,04,EDO. ARAGUA,01,MP. GIRARDOT,04,PQ. JOAQUIN CRESPO,3,770,,,,1
