centro_cne_id,centro_cne_orig_id,estado_cne_id,estado_corto,estado_largo,municipio_cne_id,municipio_corto,municipio_largo,parroquia_cne_id,parroquia_corto,parroquia_largo,centro,electores_venezolanos,electores_extranjeros,electores_total,,,,,,,,,,,,,,,,,
070501002,17410.0,07,CARABOBO,EDO. CARABOBO,05,MONTALBAN,,01,MONTALBAN,,ESCUELA BASICA BOLIVARIANA  ANTONIO HERRERA TORO,3264.0,21.0,3285
070501003,17411.0,07,CARABOBO,EDO. CARABOBO,05,MONTALBAN,,01,MONTALBAN,,ESCUELA BOLIVARIANA ROMULO GALLEGOS,1870.0,4.0,1874
070501004,17412.0,07,CARABOBO,EDO. CARABOBO,05,MONTALBAN,,01,MONTALBAN,,CENTRO EDUCATIVO Y RECREACIONAL FUNDACION DEL NIÑO PEDRO CAMEJO,2388.0,15.0,2403
070501005,17430.0,07,CARABOBO,EDO. CARABOBO,05,MONTALBAN,,01,MONTALBAN,,UNIDAD EDUCATIVA ESTADAL BERNARDINO,776.0,4.0,780
070501006,17440.0,07,CARABOBO,EDO. CARABOBO,05,MONTALBAN,,01,MONTALBAN,,UNIDAD EDUCATIVA TAMARE,1998.0,1.0,1999
070501007,17450.0,07,CARABOBO,EDO. CARABOBO,05,MONTALBAN,,01,MONTALBAN,,UNIDAD EDUCATIVA BOLIVARIANA SABANETA NORTE,713.0,2.0,715
070501010,17471.0,07,CARABOBO,EDO. CARABOBO,05,MONTALBAN,,01,MONTALBAN,,PREESCOLAR ISABEL MARIA ORTEGA,946.0,1.0,947
070501011,17480.0,07,CARABOBO,EDO. CARABOBO,05,MONTALBAN,,01,MONTALBAN,,UNIDAD EDUCATIVA ESTADAL LAS MATAS,560.0,1.0,561
070501012,16393.0,07,CARABOBO,EDO. CARABOBO,05,MONTALBAN,,01,MONTALBAN,,JARDIN DE INFANCIA MONTALBAN,1521.0,1.0,1522
070501013,17481.0,07,CARABOBO,EDO. CARABOBO,05,MONTALBAN,,01,MONTALBAN,,ESCUELA ESTADAL SABANA DE AGUIRRE,507.0,0.0,507
070501014,17482.0,07,CARABOBO,EDO. CARABOBO,05,MONTALBAN,,01,MONTALBAN,,ANEXO LICEO JOSE ANDRES CASTILLO,1663.0,3.0,1666
070501015,17483.0,07,CARABOBO,EDO. CARABOBO,05,MONTALBAN,,01,MONTALBAN,,MANUEL LATOUCHE ACOSTA,1243.0,1.0,1244
070601001,18100.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,ESCUELA GRADUADA UDON PEREZ,1578.0,2.0,1580
070601002,18102.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA EL JABILLO,1808.0,0.0,1808
070601004,18105.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,CENTRO EDUCACION INICIAL SIMONCITO SANTA ANA,1197.0,2.0,1199
070601005,18110.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,ESCUELA TECNICA NACIONAL AMBROSIO PLAZA,1623.0,32.0,1655
070601006,18150.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA NACIONAL LAS PARCELAS,2752.0,8.0,2760
070601007,18160.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,ESCUELA BASICA MUNICIPAL SAN DIEGO,1688.0,4.0,1692
070601008,18190.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,CENTRO DE EDUCACION INICIAL ESTADAL TEODOSA BENITA FLORES,1161.0,16.0,1177
070601009,18220.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,ESCUELA BASICA SANTA ANA,2323.0,4.0,2327
070601011,18230.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,ESCUELA BASICA BOLIVARIANA PEDRO DE JESUS GARCIA,2324.0,2.0,2326
070601012,18231.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA ESTADAL ROMULO GALLEGOS,2964.0,9.0,2973
070601013,18232.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,ESCUELA BASICA ESTADAL MORON,2463.0,4.0,2467
070601014,18234.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA FELIPE CECILIO TOVAR,991.0,0.0,991
070601015,18250.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,COMPLEJO EDUCATIVO BOLIVARIANO SIMON BOLIVAR,447.0,5.0,452
070601016,18270.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA MAHATMA GANDHI,1067.0,5.0,1072
070601018,18281.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA LOMA LINDA,1404.0,8.0,1412
070601019,18290.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,ESCUELA BASICA ESTADAL JULIO PEÑA,1613.0,4.0,1617
070601020,18300.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA BOCA DE YARACUY,452.0,0.0,452
070601022,18104.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,CENTRO DE EDUCACION INICIAL NACIONAL VALLE VERDE,540.0,1.0,541
070601023,18106.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA JESUS MANUEL SUBERO,1326.0,3.0,1329
070601028,18305.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA PRIVADA MARIA AUXILIADORA,757.0,9.0,766
070601029,18306.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA COLEGIO EVANGELICO SADIE DE WASMLEY,1363.0,2.0,1365
070601030,18307.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA PRIVADA EDUARDO BLANCO,1040.0,0.0,1040
070601031,18308.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,ALDEA UNIVERSITARIA MORON,1814.0,10.0,1824
070601032,18309.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,ESCUELA BASICA SAN VICENTE FERRER,648.0,0.0,648
070601033,18313.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA  ISABEL LA CATOLICA,1294.0,3.0,1297
070601034,18314.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,CASA COMUNAL JOSE FELIX MORA,646.0,0.0,646
070601035,18315.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,ESCUELA TECNICA NACIONAL ALPARGATON,383.0,0.0,383
070601036,18316.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,CENTRO DE EDUCACION INICIAL BELEN SANJUAN,2013.0,24.0,2037
070601037,18317.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,ESCUELA TECNICA ROBINSONIANA PETROQUIMICA Y AGROAMBIENTAL ALI PRIMERA,1186.0,3.0,1189
070601038,18318.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA LA FLOR DE VENEZUELA,222.0,1.0,223
070601039,18319.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA TAMARE,1717.0,4.0,1721
070601040,18321.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,UNIDAD EDUCATIVA FRANCISCO ROSA,697.0,3.0,700
070601041,18322.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,CENTRO DE VOTACION PALMA SOLA SECTOR 1,902.0,2.0,904
070601042,18323.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,CENTRO DE VOTACION LOS OLIVOS,676.0,8.0,684
070601043,18324.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,CENTRO DE EDUCACION INICIAL SIMON BOLIVAR,1365.0,6.0,1371
070601045,18326.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,ESCUELA BASICA MUNICIPAL CAMPO CARABOBO,408.0,0.0,408
070601046,18327.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,01,MORON,,BASE DE MISIONES HUGO CHAVEZ,256.0,0.0,256
070602002,18330.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,02,URAMA,,ESCUELA BOLIVARIANA MANUEL MANRIQUE,1328.0,3.0,1331
070602003,18340.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,02,URAMA,,ESCUELA UNITARIA NUMERO 2,525.0,0.0,525
070602004,18360.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,02,URAMA,,ESCUELA BASICA JOSEFINA SALCEDO GARCIA,1056.0,1.0,1057
070602005,18370.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,02,URAMA,,UNIDAD EDUCATIVA URAMA,1324.0,3.0,1327
070602006,18222.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,02,URAMA,,UNIDAD EDUCATIVA DON ANDRES BELLO,697.0,1.0,698
070602007,18223.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,02,URAMA,,UNIDAD EDUCATIVA ROBALOS I,112.0,0.0,112
070602008,18224.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,02,URAMA,,ESCUELA BASICA GUAREMAL DE LA COSTA,312.0,2.0,314
070602009,18371.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,02,URAMA,,ESCUELA BOLIVARIANA LA JOBERA,633.0,0.0,633
070602010,18372.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,02,URAMA,,CENTRO DE EDUCACION INICIAL CANOABITO DE LA COSTA,305.0,0.0,305
070602012,18374.0,07,CARABOBO,EDO. CARABOBO,06,JUAN JOSE MORA,,02,URAMA,,C.E.I BOLIVARIANO URAMA,565.0,1.0,566
070701001,18000.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,01,DEMOCRACIA,,ESCUELA BASICA BARTOLOME SALOM,2608.0,7.0,2615
070701002,18010.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,01,DEMOCRACIA,,UNIDAD EDUCATIVA MUNICIPAL 29 DE NOVIEMBRE,944.0,3.0,947
070701003,18020.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,01,DEMOCRACIA,,CENTRO DE EDUCACION INICIAL TABORDA,1220.0,1.0,1221
070701004,18030.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,01,DEMOCRACIA,,GRUPO ESCOLAR TABORDA,2972.0,8.0,2980
070701005,18040.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,01,DEMOCRACIA,,GRUPO ESCOLAR CARLOS FELIPE ALVIZU,2977.0,7.0,2984
070701006,18001.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,01,DEMOCRACIA,,UNIDAD EDUCATIVA NACIONAL LAS TABLAS,1306.0,1.0,1307
070701009,18043.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,01,DEMOCRACIA,,ESCUELA BASICA CONCENTRADA LA PROVIDENCIA,384.0,0.0,384
070701010,18044.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,01,DEMOCRACIA,,UNIDAD EDUCATIVA PRIVADA JUAN MANUEL VALDEZ,409.0,0.0,409
070702001,17500.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,02,FRATERNIDAD,,ESCUELA PRIMARIA BOLIVARIANA JUAN JOSE FLORES,2941.0,56.0,2997
070702002,17501.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,02,FRATERNIDAD,,UNIDAD EDUCATIVA NACIONAL COMPLEJO BOLIVARIANO SIMON RODRIGUEZ,966.0,16.0,982
070702003,17502.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,02,FRATERNIDAD,,UNIDAD EDUCATIVA ESTADAL DOROTEO CENTENO,2106.0,23.0,2129
070702004,17510.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,02,FRATERNIDAD,,CICLO BASICO COMUN SIMON RODRIGUEZ,1536.0,14.0,1550
070702006,17503.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,02,FRATERNIDAD,,ESCUELA TECNICA ROBINSONIANA MIGUEL PEÑA,759.0,2.0,761
070703001,17830.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,UNIDAD EDUCATIVA PRIVADA MONSEÑOR ALI LEBRUN FE Y ALEGRIA,2896.0,16.0,2912
070703002,18050.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,ESCUELA BASICA ESTADAL FRANCISCO FARFAN,2620.0,7.0,2627
070703003,18060.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,UNIDAD EDUCATIVA MIQUIJA,1257.0,0.0,1257
070703004,18071.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,ESCUELA BASICA LA SALLE BALOCHE,3745.0,11.0,3756
070703005,18080.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,CICLO BASICO AGUSTIN ARMARIO,3250.0,16.0,3266
070703006,18081.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,UNIDAD EDUCATIVA NACIONAL SANTA CRUZ,3701.0,13.0,3714
070703007,17831.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,UNIDAD EDUCATIVA MUNICIPAL RAFAEL GUTIERREZ,4060.0,10.0,4070
070703008,18082.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,ESCUELA PRIMARIA BOLIVARIANA LICENCIADO CARLOS REQUENA,1402.0,6.0,1408
070703012,18086.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,ESCUELA PEDRO CAMEJO,2227.0,5.0,2232
070703013,18087.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,UNIDAD EDUCATIVA INICIAL AÑO INTERNACIONAL DEL NIÑO,4154.0,4.0,4158
070703014,18088.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,INSTITUTO DE EDUCACION ESPECIAL PUERTO CABELLO,1902.0,5.0,1907
070703015,18089.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,UNIDAD EDUCATIVA NACIONAL CREACION LA CORINA,1349.0,5.0,1354
070703016,18090.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,UNIDAD EDUCATIVA JESUS GUITIAN,2435.0,2.0,2437
070703017,18091.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,CENTRO EDUCACION INICIAL FELICITA BALOCHE,914.0,4.0,918
070703018,18092.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,03,GOAIGOAZA,,UNIDAD EDUCATIVA MUNICIPAL CARIAPRIMA,377.0,0.0,377
070704001,17540.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,ESCUELA NACIONAL RAFAEL ANDRADE MENDOZA,2327.0,4.0,2331
070704002,17560.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,ESCUELA EMELINA GUERRA,1259.0,5.0,1264
070704003,17571.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,COLEGIO HERMANA DOLORES FE Y ALEGRIA,1719.0,10.0,1729
070704004,17580.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,UNIDAD EDUCATIVA MUNICIPAL SAN JOSE,2334.0,1.0,2335
070704005,17600.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,ESCUELA MARIA CONCEPCION DE BOLIVAR,3643.0,9.0,3652
070704006,17650.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,UNIDAD EDUCATIVA BOLIVARIANA NACIONAL JOSE ANTONIO MAITIN,2064.0,1.0,2065
070704007,17660.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,ESCUELA PRIMARIA BOLIVARIANA  JUANA GARCIA DE LADERA,3854.0,11.0,3865
070704008,17670.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,ESCUELA BASICA BOLIVARIANA PROSPERO REVEREND,2827.0,4.0,2831
070704009,17680.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,ESCUELA BOLIVARIANA TERESITA ROSALES,3041.0,19.0,3060
070704010,17690.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,ESCUELA NACIONAL BORBURATA,537.0,2.0,539
070704011,17710.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,ESCUELA ESTADAL CESAR AGREDA,2379.0,10.0,2389
070704012,17711.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,UNIDAD ESCOLAR ISABEL TERESA PONCE,3568.0,4.0,3572
070704013,17721.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,UNIDAD EDUCATIVA ESTADAL MARIA LUISA NIEVES,1065.0,6.0,1071
070704014,17740.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,ESCUELA JOSE RAFAEL POCATERRA,2796.0,12.0,2808
070704015,17960.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,COLEGIO SAN JOSE LA SALLE,2535.0,61.0,2596
070704017,17541.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,UNIDAD EDUCATIVA VISTAMAR,2110.0,3.0,2113
070704018,17542.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,UNIDAD EDUCATIVA INSTITUTO SAN JOSE OBRERO,1338.0,4.0,1342
070704022,17965.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,ESCUELA ESTADAL LA CRUZ,1203.0,1.0,1204
070704023,17966.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,ESCUELA BASICA MUNICIPAL ROMULO GALLEGOS,1052.0,0.0,1052
070704024,17967.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,UNIDAD EDUCATIVA PUENTE LOS ESPAÑOLES,839.0,1.0,840
070704025,17968.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,UNIDAD EDUCATIVA MUNICIPAL JOSE JOAQUIN PEREZ REINA,565.0,1.0,566
070704027,17970.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,INSTITUTO UNIVERSITARIO DE TECNOLOGIA DE PUERTO CABELLO,2247.0,2.0,2249
070704028,17971.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,ESCUELA TECNICA ROBINSONIANA SAMUEL ROBINSON LA SALINA SUR,797.0,0.0,797
070704029,17972.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,BASE DE MISIONES LANCEROS DE CHAVEZ,500.0,0.0,500
070704030,17973.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,04,JUAN JOSE FLORES,,BASE DE MISIONES NEGRO PRIMERO,325.0,0.0,325
070705001,17800.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,ESCUELA ADOLFO PRINCE LARA,1145.0,4.0,1149
070705002,17801.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,ESCUELA BARRIO SAN ESTEBAN,3066.0,7.0,3073
070705003,17802.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,JARDIN DE INFANCIA SAN ESTEBAN,3031.0,7.0,3038
070705004,17820.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,UNIDAD EDUCATIVA COLEGIO CENTRO ESTUDIO CARABOBO,3074.0,27.0,3101
070705006,17851.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,UNIDAD EDUCATIVA MUNICIPAL CARLOS AUGUSTO CUBILLAN,2002.0,10.0,2012
070705007,17853.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,UNIDAD EDUCATIVA MUNICIPAL DOCTOR ADOLFO PRINCE LARA,1295.0,10.0,1305
070705008,17910.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,ESCUELA GRADUADA GUILLERMO SMITH,3309.0,8.0,3317
070705009,17803.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,UNIDAD EDUCATIVA VALLE VERDE,3574.0,9.0,3583
070705010,17804.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,UNIDAD EDUCATIVA MIS VECINOS,1962.0,2.0,1964
070705012,17912.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,UNIDAD EDUCATIVA MUNICIPAL VALLE SECO,1274.0,1.0,1275
070705013,17913.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,UNIDAD EDUCATIVA OVIDIO DE CROLY,1892.0,11.0,1903
070705014,17914.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,UNIDAD EDUCATIVA MANUELA SAENZ,1568.0,2.0,1570
070705018,17915.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,05,BARTOLOME SALOM,,COLEGIO LA COROMOTO,3961.0,46.0,4007
070706001,17930.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,06,UNION,,GRUPO ESCOLAR REPUBLICA DE HONDURAS,2722.0,67.0,2789
070706002,17931.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,06,UNION,,UNIDAD EDUCATIVA COLEGIO EVANGELICO DE PUERTO CABELLO,984.0,8.0,992
070707001,17990.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,07,BORBURATA,,GRUPO ESCOLAR CACHIRI,2830.0,9.0,2839
070707002,17992.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,07,BORBURATA,,UNIDAD EDUCATIVA MUNICIPAL  RURAL GAÑANGO,1666.0,8.0,1674
070707003,17993.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,07,BORBURATA,,ESCUELA BOLIVARIANA AGUSTIN ARMARIO,3592.0,0.0,3592
070708001,18310.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,08,PATANEMO,,UNIDAD EDUCATIVA BOLIVARIANA  JOSE LAURENCIO SILVA,1826.0,4.0,1830
070708002,18311.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,08,PATANEMO,,UNIDAD EDUCATIVA LOS CANEYES,778.0,2.0,780
070708003,18312.0,07,CARABOBO,EDO. CARABOBO,07,PUERTO CABELLO,,08,PATANEMO,,ESCUELA BOLIVARIANA PRIMAVERA,523.0,0.0,523
070801001,17230.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,GRUPO ESCOLAR DOCTOR RAFAEL PEREZ,3183.0,20.0,3203
070801002,17231.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,ESCUELA PRIMARIA BOLIVARIANA LA PRADERA,5914.0,60.0,5974
070801003,17232.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,ESCUELA CECILIO ACOSTA,4491.0,53.0,4544
070801004,17233.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,ESCUELA BOLIVARIANA ROMERO GARCIA,2925.0,11.0,2936
070801005,17234.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,ESCUELA RECEPTORIA,1734.0,10.0,1744
070801006,17240.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,LICEO ALFREDO PIETRI,2055.0,11.0,2066
070801007,17250.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,ESCUELA GRADUADA PEDRO GUAL,2538.0,31.0,2569
070801008,17260.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,ESCUELA GRADUADA ANTONIO JOSE DE SUCRE,4182.0,8.0,4190
070801009,17270.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,UNIDAD EDUCATIVA MONSEÑOR MONTES DE OCA,1749.0,5.0,1754
070801010,17280.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,ESCUELA BASICA NACIONAL CONCENTRADA BOLIVARIANA LA ESTACION,1597.0,3.0,1600
070801012,17235.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,UNIDAD EDUCATIVA MONSEÑOR JACINTO SOTO LAYA,1581.0,2.0,1583
070801016,17294.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,LICEO JOSE FELIX RIVAS,4571.0,25.0,4596
070801017,17295.0,07,CARABOBO,EDO. CARABOBO,08,SAN JOAQUIN,,01,SAN JOAQUIN,,ESCUELA ESTADAL ALEJO ZULOAGA,2129.0,5.0,2134
