codigo_centro,nombre_centro,direccion,cod_estado,estado,cod_municipio,municipio,cod_parroquia,parroquia,numero_mesa,electores,circuito_an,lat,lon,riesgo
010101001,UNIDAD EDUCATIVA DISTRITAL MADARIAGA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,1130,,,,
010101001,UNIDAD EDUCATIVA DISTRITAL MADARIAGA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,2,1122,,,,
010101002,UNIDAD EDUCATIVA SANTA BARBARA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,770,,,,
010101002,UNIDAD EDUCATIVA SANTA BARBARA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,2,771,,,,
010101002,UNIDAD EDUCATIVA SANTA BARBARA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,3,772,,,,
010101003,UNIDAD EDUCATIVA PRIVADA COLEGIO LA SALLE,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,981,,,,
010101003,UNIDAD EDUCATIVA PRIVADA COLEGIO LA SALLE,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,2,993,,,,
010101003,UNIDAD EDUCATIVA PRIVADA COLEGIO LA SALLE,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,3,1006,,,,
010101003,UNIDAD EDUCATIVA PRIVADA COLEGIO LA SALLE,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,4,991,,,,
010101003,UNIDAD EDUCATIVA PRIVADA COLEGIO LA SALLE,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,5,1020,,,,
010101003,UNIDAD EDUCATIVA PRIVADA COLEGIO LA SALLE,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,6,980,,,,
010101003,UNIDAD EDUCATIVA PRIVADA COLEGIO LA SALLE,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,7,909,,,,
010101004,UNIDAD EDUCATIVA NACIONAL DOCTOR FRANCISCO MENDOZA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,947,,,,
010101004,UNIDAD EDUCATIVA NACIONAL DOCTOR FRANCISCO MENDOZA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,2,955,,,,
010101006,COLEGIO UNIVERSITARIO FRANCISCO DE MIRANDA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,1072,,,,
010101006,COLEGIO UNIVERSITARIO FRANCISCO DE MIRANDA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,2,1056,,,,
010101006,COLEGIO UNIVERSITARIO FRANCISCO DE MIRANDA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,3,1079,,,,
010101006,COLEGIO UNIVERSITARIO FRANCISCO DE MIRANDA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,4,1110,,,,
010101007,ESCUELA NACIONAL DE ARTES ESCÉNICAS CESAR RENGIFO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,1062,,,,
010101007,ESCUELA NACIONAL DE ARTES ESCÉNICAS CESAR RENGIFO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,2,1037,,,,
010101008,UNIDAD EDUCATIVA NACIONAL SIMÓN BOLÍVAR,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,983,,,,
010101008,UNIDAD EDUCATIVA NACIONAL SIMÓN BOLÍVAR,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,2,1015,,,,
010101008,UNIDAD EDUCATIVA NACIONAL SIMÓN BOLÍVAR,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,3,970,,,,
010101008,UNIDAD EDUCATIVA NACIONAL SIMÓN BOLÍVAR,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,4,986,,,,
010101008,UNIDAD EDUCATIVA NACIONAL SIMÓN BOLÍVAR,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,5,989,,,,
010101009,UNIDAD EDUCATIVA SANTA TERESA DEL NIÑO JESÚS,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,940,,,,
010101009,UNIDAD EDUCATIVA SANTA TERESA DEL NIÑO JESÚS,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,2,940,,,,
010101009,UNIDAD EDUCATIVA SANTA TERESA DEL NIÑO JESÚS,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,3,885,,,,
010101010,CENTRO DE EDUCACIÓN INICIAL RAFAEL MARIA BARALT,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,674,,,,
010101010,CENTRO DE EDUCACIÓN INICIAL RAFAEL MARIA BARALT,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,2,687,,,,
010101025,CENTRO MUNICIPAL DE ATENCIÓN INTEGRAL ALTAGRACIA (CMAI),,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,1034,,,,
010101026,CENTRO DE EDUCACIÓN INICIAL SAMUEL ROBINSÓN,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,1068,,,,
010101027,UNIDAD EDUCATIVA DISTRITAL ANTONIO ORNES,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,634,,,,
010101027,UNIDAD EDUCATIVA DISTRITAL ANTONIO ORNES,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,2,651,,,,
010101028,BIBLIOTECA NACIONAL SALA UNO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,1030,,,,
010101028,BIBLIOTECA NACIONAL SALA UNO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,2,1025,,,,
010101031,CASA DE NUESTRA AMERICA JOSE MARTI,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,612,,,,
010101031,CASA DE NUESTRA AMERICA JOSE MARTI,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,2,601,,,,
010101032,UNIDAD EDUCATIVA FUENTE DEL SABER,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,898,,,,
010101033,UNIDAD EDUCATIVA CENTRO ORIENTACIÓN PEDAGÓGICA ANDRÉS ELOY BLANCOELOY BLANCO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,852,,,,
010101035,CASA VILLAS DEL SOL,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,273,,,,
010101036,OFICINA PRESIDENCIAL PARA PROYECTOS ESPECIALES 06,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,308,,,,
010101037,SALA SITUACIONAL PANTEÓN NACIONAL,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,201,,,,
010101038,REGISTRO CIVIL DE ALTAGRACIA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,408,,,,
010101039,CASA COMUNAL LA TRILLA NÚMERO 13,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,01,ALTAGRACIA,1,270,,,,
010102004,ESCUELA MUNICIPAL JOSÉ RAMÓN CAMEJO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,816,,,,
010102004,ESCUELA MUNICIPAL JOSÉ RAMÓN CAMEJO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,830,,,,
010102005,COLEGIO LA VIRGEN NIÑA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,811,,,,
010102005,COLEGIO LA VIRGEN NIÑA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,805,,,,
010102005,COLEGIO LA VIRGEN NIÑA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,3,818,,,,
010102006,COLEGIO SAN FRANCISCO DE SALES,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,956,,,,
010102006,COLEGIO SAN FRANCISCO DE SALES,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,960,,,,
010102006,COLEGIO SAN FRANCISCO DE SALES,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,3,971,,,,
010102006,COLEGIO SAN FRANCISCO DE SALES,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,4,975,,,,
010102007,ESCUELA BASICA JOSEFINA DAVIOT,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,830,,,,
010102007,ESCUELA BASICA JOSEFINA DAVIOT,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,821,,,,
010102008,ESCUELA EXPERIMENTAL VENEZUELA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,915,,,,
010102008,ESCUELA EXPERIMENTAL VENEZUELA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,945,,,,
010102008,ESCUELA EXPERIMENTAL VENEZUELA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,3,937,,,,
010102008,ESCUELA EXPERIMENTAL VENEZUELA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,4,910,,,,
010102008,ESCUELA EXPERIMENTAL VENEZUELA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,5,1061,,,,
010102009,PATRONATO SAN JOSÉ DE TARBES,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,1025,,,,
010102009,PATRONATO SAN JOSÉ DE TARBES,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,1008,,,,
010102009,PATRONATO SAN JOSÉ DE TARBES,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,3,1016,,,,
010102010,LICEO ANDRÉS BELLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,1035,,,,
010102010,LICEO ANDRÉS BELLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,1039,,,,
010102010,LICEO ANDRÉS BELLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,3,1029,,,,
010102010,LICEO ANDRÉS BELLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,4,1066,,,,
010102010,LICEO ANDRÉS BELLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,5,1062,,,,
010102010,LICEO ANDRÉS BELLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,6,1059,,,,
010102010,LICEO ANDRÉS BELLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,7,1065,,,,
010102010,LICEO ANDRÉS BELLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,8,995,,,,
010102010,LICEO ANDRÉS BELLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,9,1059,,,,
010102010,LICEO ANDRÉS BELLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,10,1018,,,,
010102010,LICEO ANDRÉS BELLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,11,1107,,,,
010102011,ESCUELA BASICA NACIONAL JOSE ANGEL ALAMO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,1002,,,,
010102011,ESCUELA BASICA NACIONAL JOSE ANGEL ALAMO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,1027,,,,
010102011,ESCUELA BASICA NACIONAL JOSE ANGEL ALAMO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,3,1028,,,,
010102011,ESCUELA BASICA NACIONAL JOSE ANGEL ALAMO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,4,1032,,,,
010102011,ESCUELA BASICA NACIONAL JOSE ANGEL ALAMO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,5,976,,,,
010102011,ESCUELA BASICA NACIONAL JOSE ANGEL ALAMO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,6,1000,,,,
010102012,OFICINA DEL MINISTERIO DEL TRABAJO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,808,,,,
010102012,OFICINA DEL MINISTERIO DEL TRABAJO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,805,,,,
010102013,UNIDAD EDUCATIVA LICEO ALCAZAR,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,1099,,,,
010102013,UNIDAD EDUCATIVA LICEO ALCAZAR,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,1087,,,,
010102013,UNIDAD EDUCATIVA LICEO ALCAZAR,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,3,1109,,,,
010102014,UNIDAD EDUCATIVA COLEGIO LUIS DE CAMOES,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,918,,,,
010102014,UNIDAD EDUCATIVA COLEGIO LUIS DE CAMOES,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,937,,,,
010102014,UNIDAD EDUCATIVA COLEGIO LUIS DE CAMOES,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,3,922,,,,
010102015,INSTITUTO UNITARIO DEL CENTRO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,884,,,,
010102015,INSTITUTO UNITARIO DEL CENTRO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,895,,,,
010102015,INSTITUTO UNITARIO DEL CENTRO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,3,899,,,,
010102015,INSTITUTO UNITARIO DEL CENTRO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,4,887,,,,
010102017,IPOSTEL,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,966,,,,
010102017,IPOSTEL,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,2,974,,,,
010102017,IPOSTEL,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,3,978,,,,
010102017,IPOSTEL,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,4,972,,,,
010102018,COLEGIO DORA BURGUEÑO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,885,,,,
010102019,CENTRO DE EDUCACION INICIAL BOLIVARIANO SIMONCITO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,990,,,,
010102021,URBANISMO CENTAURO BICENTENARIO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,111,,,,
010102022,ESCUELA DE TAEKWONDO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,329,,,,
010102023,EDIFICIO CONTINENTE,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,251,,,,
010102024,EDIFICIO GIGANTE DE LA PATRIA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,155,,,,
010102025,OFICINA PRESIDENCIAL PARA PROYECTOS ESPECIALES 12,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,152,,,,
010102026,CASA DE LA CULTURA Y BASE DE MISIONES JUANA LA AVANZADORA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,02,CANDELARIA,1,311,,,,
010103001,COMPLEJO EDUCATIVO FERMIN TORO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,1,957,,,,
010103001,COMPLEJO EDUCATIVO FERMIN TORO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,2,1006,,,,
010103001,COMPLEJO EDUCATIVO FERMIN TORO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,3,960,,,,
010103001,COMPLEJO EDUCATIVO FERMIN TORO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,4,944,,,,
010103001,COMPLEJO EDUCATIVO FERMIN TORO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,5,966,,,,
010103001,COMPLEJO EDUCATIVO FERMIN TORO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,6,1012,,,,
010103001,COMPLEJO EDUCATIVO FERMIN TORO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,7,1027,,,,
010103001,COMPLEJO EDUCATIVO FERMIN TORO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,8,952,,,,
010103001,COMPLEJO EDUCATIVO FERMIN TORO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,9,1107,,,,
010103002,CASA COLONIAL SANTA INÉS CANO AMARILLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,1,616,,,,
010103002,CASA COLONIAL SANTA INÉS CANO AMARILLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,2,626,,,,
010103004,UNIDAD EDUCATIVA DISTRITAL BOLIVAR,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,1,764,,,,
010103004,UNIDAD EDUCATIVA DISTRITAL BOLIVAR,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,2,758,,,,
010103005,UNIDAD EDUCATIVA SAN RAFAEL DE PAGUITA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,1,995,,,,
010103005,UNIDAD EDUCATIVA SAN RAFAEL DE PAGUITA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,2,1007,,,,
010103005,UNIDAD EDUCATIVA SAN RAFAEL DE PAGUITA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,3,980,,,,
010103006,UNIDAD EDUCATIVA COLEGIO ÁVILA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,1,773,,,,
010103006,UNIDAD EDUCATIVA COLEGIO ÁVILA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,2,766,,,,
010103006,UNIDAD EDUCATIVA COLEGIO ÁVILA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,3,777,,,,
010103008,BASE DE MISIONES CACIQUE GUAICAIPURO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,1,492,,,,
010103010,BIBLIOTECA PUBLICA CENTRAL SIMON RODRIGUEZ,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,1,1059,,,,
010103010,BIBLIOTECA PUBLICA CENTRAL SIMON RODRIGUEZ,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,2,1037,,,,
010103011,GRAN MISIÓN VIVIENDA EDIFICIO SIMON,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,1,166,,,,
010103012,URBANISMO EL CALVARIO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,1,84,,,,
010103013,BASE DE MISIONES CACIQUE CARAPAICA,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,1,239,,,,
010103014,ESCUELA SUPERIOR DE MÚSICA JOSE ANGEL LAMAS,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,03,CATEDRAL,1,533,,,,
010104001,ESCUELA BÁSICA PRIVADA COLEGIO SAN FRANCISCO JAVIER,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,700,,,,
010104001,ESCUELA BÁSICA PRIVADA COLEGIO SAN FRANCISCO JAVIER,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,2,687,,,,
010104002,UNIDAD EDUCATIVA DISTRITAL JOSÉ GIL FORTUL,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,867,,,,
010104002,UNIDAD EDUCATIVA DISTRITAL JOSÉ GIL FORTUL,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,2,862,,,,
010104003,AMBULATORIO NORTE,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,695,,,,
010104004,UNIDAD EDUCATIVA DISTRITAL BOLIVARIANA JUAN BAUTISTA ALBERDI,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,1116,,,,
010104004,UNIDAD EDUCATIVA DISTRITAL BOLIVARIANA JUAN BAUTISTA ALBERDI,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,2,1113,,,,
010104004,UNIDAD EDUCATIVA DISTRITAL BOLIVARIANA JUAN BAUTISTA ALBERDI,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,3,1082,,,,
010104004,UNIDAD EDUCATIVA DISTRITAL BOLIVARIANA JUAN BAUTISTA ALBERDI,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,4,1129,,,,
010104005,ESCUELA BÁSICA NACIONAL BOLIVARIANA LEÓN TRUJILLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,995,,,,
010104006,JARDÍN DE INFANCIA DOCTORA CARMEN VERÓNICA COELLO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,937,,,,
010104010,UNIDAD EDUCATIVA DISTRITAL ALBERTINA ANDRESSEN,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,726,,,,
010104011,UNIDAD EDUCATIVA DISTRITAL UNITARIA NUMERO 44,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,468,,,,
010104012,UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO SAN JUDAS TADEO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,1113,,,,
010104012,UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO SAN JUDAS TADEO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,2,1116,,,,
010104012,UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO SAN JUDAS TADEO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,3,1143,,,,
010104013,CENTRO DE SALUD INTEGRAL DOCTOR JOSÉ IZQUIERDO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,779,,,,
010104013,CENTRO DE SALUD INTEGRAL DOCTOR JOSÉ IZQUIERDO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,2,758,,,,
010104014,LICEO BOLIVARIANO LINO GALLARDO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,972,,,,
010104014,LICEO BOLIVARIANO LINO GALLARDO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,2,964,,,,
010104014,LICEO BOLIVARIANO LINO GALLARDO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,3,972,,,,
010104014,LICEO BOLIVARIANO LINO GALLARDO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,4,1040,,,,
010104018,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CRUCITA DELGADO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,974,,,,
010104018,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CRUCITA DELGADO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,2,963,,,,
010104018,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CRUCITA DELGADO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,3,974,,,,
010104018,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CRUCITA DELGADO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,4,1041,,,,
010104022,UNIDAD EDUCATIVA SAN FRANCISCO JAVIER,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,1029,,,,
010104022,UNIDAD EDUCATIVA SAN FRANCISCO JAVIER,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,2,1005,,,,
010104022,UNIDAD EDUCATIVA SAN FRANCISCO JAVIER,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,3,1056,,,,
010104024,UNIDAD EDUCATIVA DISTRITAL ENRIQUE CHAUMER,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,868,,,,
010104024,UNIDAD EDUCATIVA DISTRITAL ENRIQUE CHAUMER,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,2,872,,,,
010104024,UNIDAD EDUCATIVA DISTRITAL ENRIQUE CHAUMER,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,3,882,,,,
010104024,UNIDAD EDUCATIVA DISTRITAL ENRIQUE CHAUMER,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,4,885,,,,
010104025,UNIDAD EDUCATIVA PRIVADA COLEGIO MODERNO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,1,987,,,,
010104025,UNIDAD EDUCATIVA PRIVADA COLEGIO MODERNO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,2,963,,,,
010104025,UNIDAD EDUCATIVA PRIVADA COLEGIO MODERNO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,3,964,,,,
010104025,UNIDAD EDUCATIVA PRIVADA COLEGIO MODERNO,,01,DTTO. CAPITAL,01,BLVNO LIBERTADOR,04,LA PASTORA,4,1040,,,,
