codigo_centro,nombre_centro,direccion,cod_estado,estado,cod_municipio,municipio,cod_parroquia,parroquia,numero_mesa,electores,circuito_an,lat,lon,riesgo
220204001,ESCUELA JOSE FELIX RIVAS,CASERÍO GUARINUMA DERECHA CALLE EL BACHACAL. IZQUIERDA CALLE ARENA. FRENTE CALLE LA SABANA CASERIO GUARINUMA CASA,22,EDO. AMAZONAS,02,MP. ATABAPO,04,PQ. CANAME,1,253,,,,1
220202002,UNIDAD EDUCATIVA BOLIVARIANA JOSE MARIA ESPAÑA,"CASERÍO COMUNIDAD CANO MURE DERECHA CALLE PLANTA VIEJA. IZQUIERDA CALLE MURE. FRENTE CALLEJÓN ARENA CALLE PRINCIPAL COMUNIDAD CAÑO MURE, A ORILLA DEL CAÑO MURE CASA",22,EDO. AMAZONAS,02,MP. ATABAPO,02,PQ. UCATA,1,367,,,,1
220202001,ESCUELA BASICA VICENTE SALIAS,CASERÍO COMUNIDAD LAJA LISA DERECHA CALLE EL COCO. IZQUIERDA CALLE SIQUITA. FRENTE CALLE PRINCIPAL LAJA LISA COMUNIDAD LAJA LISA CASA,22,EDO. AMAZONAS,02,MP. ATABAPO,02,PQ. UCATA,1,286,,,,1
220203001,ESCUELA EDUARDO BLANCO,CASERÍO COMUNIDAD MACURUCO FRENTE CALLE LOS MANGOS. IZQUIERDA CARRETERA MACURUCO. DERECHA CAMINO EL MANGO CASERIO MACURUCO GALPÓN,22,EDO. AMAZONAS,02,MP. ATABAPO,03,PQ. YAPACANA,1,397,,,,1
220203003,CENTRO MOVIL PICUA,"CASERÍO PICUA FRENTE CALLE PICUA. DERECHA CAMINO EL CONUCO. IZQUIERDA CAMINO VERDE ORILLAS DEL RIO VENTUARI, COMUNIDAD PICUA CASA",22,EDO. AMAZONAS,02,MP. ATABAPO,03,PQ. YAPACANA,1,172,,,,1
220203002,CENTRO MOVIL CARIDA,"CASERÍO COMUNIDAD CARIDA DERECHA CALLE PIAROA. IZQUIERDA CALLE CUCURITAL. FRENTE CALLEJÓN CANCHA DEPORTIVA COMUNIDAD CARIDA, A ORILLAS DEL RIO ORINOCO CASA",22,EDO. AMAZONAS,02,MP. ATABAPO,03,PQ. YAPACANA,1,54,,,,1
220101004,ESCUELA BASICA SIMON BOLIVAR,URBANIZACIÓN ANDRES ELOY BLANCO FRENTE AVENIDA PROLONGACION ANDRES ELOY BLANCO. DERECHA CALLE ALBERTO CARNEVALLI. IZQUIERDA SENDERO NA DETRAS DEL HOSPITAL JOSE GREGORIO HERNANDEZ CASA,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,793,,,,1
220101004,ESCUELA BASICA SIMON BOLIVAR,URBANIZACIÓN ANDRES ELOY BLANCO FRENTE AVENIDA PROLONGACION ANDRES ELOY BLANCO. DERECHA CALLE ALBERTO CARNEVALLI. IZQUIERDA SENDERO NA DETRAS DEL HOSPITAL JOSE GREGORIO HERNANDEZ CASA,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,784,,,,1
220101011,ESCUELA BASICA MENCA DE LEONI,URBANIZACIÓN MONSENOR SEGUNDO GARCIA DERECHA AVENIDA ROMULO GALLEGOS. FRENTE AVENIDA PRINCIPAL DE MONSENOR SEGUNDO GARCIA. IZQUIERDA CALLE TRANSVERSAL MONSENOR SEGUNDO GARCIA PROLONGACION  MONSEÑOR SEGUNDO GARCIA SIN NUMERO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,4,691,,,,1
220101002,ESCUELA BASICA MONSEÑOR ENRIQUE DE FERRARI,SECTOR AVENIDA 23 DE ENERO DERECHA AVENIDA ORINOCO. FRENTE AVENIDA 23 DE ENERO. IZQUIERDA CALLE DE LOS MERCADITO AVENIDA  23 DE ENERO NUMERO 2 PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,4,687,,,,1
220101015,PREESCOLAR 5 DE JULIO,"BARRIO 5 DE JULIO DERECHA CALLE 5 DE JULIO CON CARABOBO. IZQUIERDA CALLE 5 DE JULIO. FRENTE CALLE 5 DE JULIO BARRIO 5 DE JULIO, PREESCOLAR 5 DE JULIO PTO AYACUCHO ESTADO AMAZONAS CASA",22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,678,,,,1
220101006,ESCUELA BASICA ANDRES ELOY BLANCO,URBANIZACIÓN ANDRES ELOY BLANCO DERECHA CALLE TRANSVERSAL LA MARINA. IZQUIERDA CALLE TRANSVERSAL ANDRES ELOY BLANCO. FRENTE CALLE NEGRO PRIMERO URBANIZACION ANDRES ELOY BLANCO DETRAS DEL POLIDEPORTIVO ENRIQUE RAMOS CORDERO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,671,,,,1
220101011,ESCUELA BASICA MENCA DE LEONI,URBANIZACIÓN MONSENOR SEGUNDO GARCIA DERECHA AVENIDA ROMULO GALLEGOS. FRENTE AVENIDA PRINCIPAL DE MONSENOR SEGUNDO GARCIA. IZQUIERDA CALLE TRANSVERSAL MONSENOR SEGUNDO GARCIA PROLONGACION  MONSEÑOR SEGUNDO GARCIA SIN NUMERO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,671,,,,1
220101006,ESCUELA BASICA ANDRES ELOY BLANCO,URBANIZACIÓN ANDRES ELOY BLANCO DERECHA CALLE TRANSVERSAL LA MARINA. IZQUIERDA CALLE TRANSVERSAL ANDRES ELOY BLANCO. FRENTE CALLE NEGRO PRIMERO URBANIZACION ANDRES ELOY BLANCO DETRAS DEL POLIDEPORTIVO ENRIQUE RAMOS CORDERO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,670,,,,1
220101002,ESCUELA BASICA MONSEÑOR ENRIQUE DE FERRARI,SECTOR AVENIDA 23 DE ENERO DERECHA AVENIDA ORINOCO. FRENTE AVENIDA 23 DE ENERO. IZQUIERDA CALLE DE LOS MERCADITO AVENIDA  23 DE ENERO NUMERO 2 PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,665,,,,1
220101002,ESCUELA BASICA MONSEÑOR ENRIQUE DE FERRARI,SECTOR AVENIDA 23 DE ENERO DERECHA AVENIDA ORINOCO. FRENTE AVENIDA 23 DE ENERO. IZQUIERDA CALLE DE LOS MERCADITO AVENIDA  23 DE ENERO NUMERO 2 PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,663,,,,1
220101006,ESCUELA BASICA ANDRES ELOY BLANCO,URBANIZACIÓN ANDRES ELOY BLANCO DERECHA CALLE TRANSVERSAL LA MARINA. IZQUIERDA CALLE TRANSVERSAL ANDRES ELOY BLANCO. FRENTE CALLE NEGRO PRIMERO URBANIZACION ANDRES ELOY BLANCO DETRAS DEL POLIDEPORTIVO ENRIQUE RAMOS CORDERO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,662,,,,1
220101011,ESCUELA BASICA MENCA DE LEONI,URBANIZACIÓN MONSENOR SEGUNDO GARCIA DERECHA AVENIDA ROMULO GALLEGOS. FRENTE AVENIDA PRINCIPAL DE MONSENOR SEGUNDO GARCIA. IZQUIERDA CALLE TRANSVERSAL MONSENOR SEGUNDO GARCIA PROLONGACION  MONSEÑOR SEGUNDO GARCIA SIN NUMERO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,662,,,,1
220101009,ESCUELA BASICA TACHIRA,BARRIO TACHIRA DERECHA CALLE PREESCOLAR CACURI. FRENTE CALLE DIAGONAL A LA INSPECTORIA DEL TRABAJO. IZQUIERDA CALLEJÓN EL BAJO BARRIO TACHIRA SIN NUMERO PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,655,,,,1
220101011,ESCUELA BASICA MENCA DE LEONI,URBANIZACIÓN MONSENOR SEGUNDO GARCIA DERECHA AVENIDA ROMULO GALLEGOS. FRENTE AVENIDA PRINCIPAL DE MONSENOR SEGUNDO GARCIA. IZQUIERDA CALLE TRANSVERSAL MONSENOR SEGUNDO GARCIA PROLONGACION  MONSEÑOR SEGUNDO GARCIA SIN NUMERO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,655,,,,1
220101009,ESCUELA BASICA TACHIRA,BARRIO TACHIRA DERECHA CALLE PREESCOLAR CACURI. FRENTE CALLE DIAGONAL A LA INSPECTORIA DEL TRABAJO. IZQUIERDA CALLEJÓN EL BAJO BARRIO TACHIRA SIN NUMERO PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,649,,,,1
220101009,ESCUELA BASICA TACHIRA,BARRIO TACHIRA DERECHA CALLE PREESCOLAR CACURI. FRENTE CALLE DIAGONAL A LA INSPECTORIA DEL TRABAJO. IZQUIERDA CALLEJÓN EL BAJO BARRIO TACHIRA SIN NUMERO PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,647,,,,1
220101002,ESCUELA BASICA MONSEÑOR ENRIQUE DE FERRARI,SECTOR AVENIDA 23 DE ENERO DERECHA AVENIDA ORINOCO. FRENTE AVENIDA 23 DE ENERO. IZQUIERDA CALLE DE LOS MERCADITO AVENIDA  23 DE ENERO NUMERO 2 PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,640,,,,1
220101018,CENTRO MOVIL ALTO PARIMA,"SECTOR AVENIDA ROMULO GALLEGOS IZQUIERDA AVENIDA 23 DE ENERO. FRENTE AVENIDA ROMULO GALLEGOS. DERECHA CALLE YAPACANA URBANIZACION ALTO PARIMA, PRIMERA ENTRADA, SEGUNDA TRANSVERSAL, FRENTE A LA CANCHA, PUERTO AYACUCHO ESTADO AMAZONAS GALPÓN",22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,634,,,,1
220101001,UNIDAD EDUCATIVA AMAZONAS,BARRIO LA GUARDIA CRUCE CON AVENIDA BOLIVAR FRENTE CALLE LA GUARDIA. DERECHA CARRETERA PLAZA. IZQUIERDA CAMINO RADIO AMAZONAS AVENIDA BOLIVAR SIN NUMERO PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,627,,,,1
220101001,UNIDAD EDUCATIVA AMAZONAS,BARRIO LA GUARDIA CRUCE CON AVENIDA BOLIVAR FRENTE CALLE LA GUARDIA. DERECHA CARRETERA PLAZA. IZQUIERDA CAMINO RADIO AMAZONAS AVENIDA BOLIVAR SIN NUMERO PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,625,,,,1
220101001,UNIDAD EDUCATIVA AMAZONAS,BARRIO LA GUARDIA CRUCE CON AVENIDA BOLIVAR FRENTE CALLE LA GUARDIA. DERECHA CARRETERA PLAZA. IZQUIERDA CAMINO RADIO AMAZONAS AVENIDA BOLIVAR SIN NUMERO PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,621,,,,1
220101008,ESCUELA GRADUADA GABRIELA MISTRAL,SECTOR AVENIDA AGUERREVERE DERECHA CALLE EDIFICIO DEL SENIAT. FRENTE CALLE AGUERREVERE. IZQUIERDA VEREDA FAMILIA OROZCO BARRIO LUISA CACERES PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,614,,,,1
220101005,LICEO SANTIAGO AGUERREVERE,SECTOR AVENIDA 23 DE ENERO IZQUIERDA AVENIDA MELICIO PEREZ. FRENTE AVENIDA 23 DE ENERO. DERECHA CALLE ARAMARE AVENIDA 23 DE ENERO PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,609,,,,1
220101005,LICEO SANTIAGO AGUERREVERE,SECTOR AVENIDA 23 DE ENERO IZQUIERDA AVENIDA MELICIO PEREZ. FRENTE AVENIDA 23 DE ENERO. DERECHA CALLE ARAMARE AVENIDA 23 DE ENERO PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,605,,,,1
220101008,ESCUELA GRADUADA GABRIELA MISTRAL,SECTOR AVENIDA AGUERREVERE DERECHA CALLE EDIFICIO DEL SENIAT. FRENTE CALLE AGUERREVERE. IZQUIERDA VEREDA FAMILIA OROZCO BARRIO LUISA CACERES PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,605,,,,1
220101010,CASA DE LOS NIÑOS WANADI CENTRO RECREATIVO,URBANIZACIÓN MONSENOR SEGUNDO GARCIA IZQUIERDA AVENIDA PRINCIPAL MENCA DE LEONI. DERECHA CALLE TRANSVERSAL MENCA DE LEONI. FRENTE CALLE GARY ALTUVE PROLONGACION MONSEÑOR SEGUNDO GARCIA FRENTE AL MODULO POLICIAL CASA,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,599,,,,1
220101008,ESCUELA GRADUADA GABRIELA MISTRAL,SECTOR AVENIDA AGUERREVERE DERECHA CALLE EDIFICIO DEL SENIAT. FRENTE CALLE AGUERREVERE. IZQUIERDA VEREDA FAMILIA OROZCO BARRIO LUISA CACERES PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,595,,,,1
220101005,LICEO SANTIAGO AGUERREVERE,SECTOR AVENIDA 23 DE ENERO IZQUIERDA AVENIDA MELICIO PEREZ. FRENTE AVENIDA 23 DE ENERO. DERECHA CALLE ARAMARE AVENIDA 23 DE ENERO PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,594,,,,1
220101007,ESCUELA BASICA CACIQUE ARAMARE,URBANIZACIÓN ARAMARE DERECHA CALLE TRANSVERSAL. IZQUIERDA CALLE TRANSVERSAL. FRENTE CALLE CALLE PRINCIPAL BARRIO  ARAMARE SUR CASA,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,584,,,,1
220101020,CENTRO MOVIL CASIQUIARE,BARRIO CASIQUIARE DERECHA CALLEJÓN SEGUNDO. IZQUIERDA CALLEJÓN PRIMERO. FRENTE CAMINO PRINCIPAL A LADO DE LA CASA COMUNAL,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,584,,,,1
220101007,ESCUELA BASICA CACIQUE ARAMARE,URBANIZACIÓN ARAMARE DERECHA CALLE TRANSVERSAL. IZQUIERDA CALLE TRANSVERSAL. FRENTE CALLE CALLE PRINCIPAL BARRIO  ARAMARE SUR CASA,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,582,,,,1
220101016,PREESCOLAR LOS LOROS,"BARRIO PUENTE LORO IZQUIERDA AVENIDA 9 DE DICIEMBRE. DERECHA CALLE PRINCIPAL DE BARRIO AJURO. FRENTE CALLE LAS DELICIAS URBANIZACIÓN PUENTE LORO, AVENIDA PRINCIPAL PUERTO AYACUCHO ESTADO AMAZONAS CASA",22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,574,,,,1
220101007,ESCUELA BASICA CACIQUE ARAMARE,URBANIZACIÓN ARAMARE DERECHA CALLE TRANSVERSAL. IZQUIERDA CALLE TRANSVERSAL. FRENTE CALLE CALLE PRINCIPAL BARRIO  ARAMARE SUR CASA,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,3,573,,,,1
220101010,CASA DE LOS NIÑOS WANADI CENTRO RECREATIVO,URBANIZACIÓN MONSENOR SEGUNDO GARCIA IZQUIERDA AVENIDA PRINCIPAL MENCA DE LEONI. DERECHA CALLE TRANSVERSAL MENCA DE LEONI. FRENTE CALLE GARY ALTUVE PROLONGACION MONSEÑOR SEGUNDO GARCIA FRENTE AL MODULO POLICIAL CASA,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,566,,,,1
220101001,UNIDAD EDUCATIVA AMAZONAS,BARRIO LA GUARDIA CRUCE CON AVENIDA BOLIVAR FRENTE CALLE LA GUARDIA. DERECHA CARRETERA PLAZA. IZQUIERDA CAMINO RADIO AMAZONAS AVENIDA BOLIVAR SIN NUMERO PUERTO AYACUCHO EDIFICIO,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,4,557,,,,1
220101010,CASA DE LOS NIÑOS WANADI CENTRO RECREATIVO,URBANIZACIÓN MONSENOR SEGUNDO GARCIA IZQUIERDA AVENIDA PRINCIPAL MENCA DE LEONI. DERECHA CALLE TRANSVERSAL MENCA DE LEONI. FRENTE CALLE GARY ALTUVE PROLONGACION MONSEÑOR SEGUNDO GARCIA FRENTE AL MODULO POLICIAL CASA,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,549,,,,1
220101021,ESCUELA DE EDUCACION INICIAL AMAZONAS LA ARMADA,SECTOR LA MARINA IZQUIERDA AVENIDA 23 DE ENERO. FRENTE AVENIDA LA MARINA. DERECHA PROLONGACIÓN LA MARINA FRENTE AL COMPONENTE MILITAR DE LA MARINA CASA,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,2,520,,,,1
220101021,ESCUELA DE EDUCACION INICIAL AMAZONAS LA ARMADA,SECTOR LA MARINA IZQUIERDA AVENIDA 23 DE ENERO. FRENTE AVENIDA LA MARINA. DERECHA PROLONGACIÓN LA MARINA FRENTE AL COMPONENTE MILITAR DE LA MARINA CASA,22,EDO. AMAZONAS,01,MP. ATURES,01,PQ. FERNANDO GIRON TOVAR,1,513,,,,1
